order_id,line_item,product_id,quantity,unit_price,discount_pct,final_unit_price
O000239,1,P0087,1,2.83,0,2.83
O000240,1,P0084,4,15.02,0,15.02
O000240,2,P0060,1,13.59,0,13.59
O000241,1,P0051,8,11.26,0,11.26
O000242,1,P0022,1,3.55,0,3.55
O000242,2,P0015,2,7.5,0,7.5
O000243,1,P0046,1,3.81,0,3.81
O000243,2,P0038,1,2.72,0,2.72
O000243,3,P0070,2,7.64,0,7.64
O000244,1,P0033,1,14.08,0,14.08
O000244,2,P0087,3,2.83,0,2.83
O000245,1,P0021,3,10.11,0,10.11
O000245,2,P0080,1,19.67,0,19.67
O000246,1,P0005,3,24.7,0,24.7
O000246,2,P0066,3,10.82,0,10.82
O000246,3,P0015,3,7.5,0,7.5
O000246,4,P0080,1,19.67,0,19.67
O000246,5,P0039,4,3.74,0,3.74
O000247,1,P0005,1,24.7,0,24.7
O000248,1,P0082,1,19.85,0,19.85
O000249,1,P0072,1,6.42,0,6.42
O000250,1,P0061,1,7.41,0,7.41
O000250,2,P0094,1,4.45,0,4.45
O000250,3,P0087,1,2.83,0,2.83
O000250,4,P0040,2,11.9,0,11.9
O000251,1,P0001,2,33.36,0,33.36
O000251,2,P0004,1,36.79,0,36.79
O000251,3,P0088,3,12.43,0,12.43
O000252,1,P0075,4,12.02,0,12.02
O000252,2,P0053,1,8.69,0,8.69
O000253,1,P0003,2,17.11,0,17.11
O000253,2,P0084,4,15.02,0,15.02
O000254,1,P0091,3,7.92,0,7.92
O000254,2,P0043,3,4.16,0,4.16
O000254,3,P0048,1,4.81,0,4.81
O000254,4,P0021,3,10.11,0,10.11
O000255,1,P0082,1,19.85,0,19.85
O000255,2,P0039,1,3.74,0,3.74
O000255,3,P0031,1,7.98,0,7.98
O000256,1,P0026,1,9.35,0.1,8.41
O000256,2,P0077,5,9.64,0.1,8.68
O000256,3,P0047,3,17.27,0.1,15.54
O000256,4,P0006,4,30.89,0.1,27.8
O000256,5,P0014,1,8.3,0.1,7.47
O000257,1,P0029,6,10.2,0,10.2
O000257,2,P0011,1,11.81,0,11.81
O000258,1,P0069,1,4.89,0,4.89
O000258,2,P0065,3,5.24,0,5.24
O000259,1,P0078,6,12.81,0,12.81
O000260,1,P0094,2,4.45,0,4.45
O000260,2,P0047,1,17.27,0,17.27
O000261,1,P0078,3,12.81,0,12.81
O000261,2,P0012,6,22.24,0,22.24
O000262,1,P0088,1,12.43,0,12.43
O000262,2,P0014,2,8.3,0,8.3
O000263,1,P0085,1,12.86,0,12.86
O000263,2,P0022,3,3.55,0,3.55
O000263,3,P0024,2,8.2,0,8.2
O000263,4,P0015,2,7.5,0,7.5
O000263,5,P0027,1,12.04,0,12.04
O000264,1,P0082,2,19.85,0,19.85
O000264,2,P0074,3,6.66,0,6.66
O000264,3,P0067,1,13.43,0,13.43
O000265,1,P0074,2,6.66,0,6.66
O000266,1,P0043,5,4.16,0,4.16
O000266,2,P0090,1,14.65,0,14.65
O000266,3,P0051,2,11.26,0,11.26
O000267,1,P0066,1,10.82,0,10.82
O000267,2,P0084,3,15.02,0,15.02
O000268,1,P0073,1,4.8,0,4.8
O000269,1,P0094,3,4.45,0,4.45
O000269,2,P0084,1,15.02,0,15.02
O000269,3,P0039,3,3.74,0,3.74
O000270,1,P0022,1,3.55,0,3.55
O000270,2,P0096,2,19.01,0,19.01
O000270,3,P0055,5,7.99,0,7.99
O000271,1,P0051,1,11.26,0,11.26
O000272,1,P0043,3,4.16,0,4.16
O000272,2,P0081,2,9.58,0,9.58
O000272,3,P0082,1,19.85,0,19.85
O000273,1,P0087,3,2.83,0,2.83
O000273,2,P0064,3,12.52,0,12.52
O000273,3,P0043,1,4.16,0,4.16
O000273,4,P0054,2,14.18,0,14.18
O000274,1,P0008,3,17.03,0,17.03
O000274,2,P0057,4,15.07,0,15.07
O000274,3,P0084,4,15.02,0,15.02
O000275,1,P0004,2,36.79,0,36.79
O000275,2,P0083,2,9.11,0,9.11
O000276,1,P0065,1,5.24,0,5.24
O000276,2,P0042,5,7.65,0,7.65
O000276,3,P0037,2,4.05,0,4.05
O000277,1,P0024,1,8.2,0,8.2
O000278,1,P0089,3,2.58,0.05,2.45
O000279,1,P0035,2,3.66,0,3.66
O000280,1,P0041,3,4.62,0,4.62
O000280,2,P0048,6,4.81,0,4.81
O000280,3,P0045,1,4.27,0,4.27
O000281,1,P0040,1,11.9,0,11.9
O000282,1,P0071,2,8.8,0,8.8
O000283,1,P0057,2,15.07,0,15.07
O000283,2,P0095,5,7.5,0,7.5
O000284,1,P0004,1,36.79,0,36.79
O000284,2,P0047,2,17.27,0,17.27
O000284,3,P0050,3,5.15,0,5.15
O000285,1,P0044,1,6.86,0,6.86
O000285,2,P0075,2,12.02,0,12.02
O000285,3,P0043,3,4.16,0,4.16
O000285,4,P0007,2,8.22,0,8.22
O000286,1,P0030,2,11.21,0,11.21
O000286,2,P0083,6,9.11,0,9.11
O000286,3,P0018,2,18.07,0,18.07
O000286,4,P0063,2,14.43,0,14.43
O000287,1,P0073,2,4.8,0,4.8
O000288,1,P0008,2,17.03,0,17.03
O000289,1,P0083,5,9.11,0,9.11
O000290,1,P0005,1,24.7,0,24.7
O000291,1,P0061,5,7.41,0,7.41
O000291,2,P0021,2,10.11,0,10.11
O000292,1,P0010,1,26.61,0,26.61
O000292,2,P0095,5,7.5,0,7.5
O000292,3,P0077,3,9.64,0,9.64
O000293,1,P0023,6,12.37,0,12.37
O000294,1,P0007,1,8.22,0,8.22
O000295,1,P0025,1,12.53,0,12.53
O000296,1,P0007,2,8.22,0,8.22
O000296,2,P0038,2,2.72,0,2.72
O000296,3,P0034,2,10.52,0,10.52
O000297,1,P0054,2,14.18,0,14.18
O000297,2,P0089,1,2.58,0,2.58
O000297,3,P0003,8,17.11,0,17.11
O000297,4,P0083,2,9.11,0,9.11
O000298,1,P0041,2,4.62,0,4.62
O000298,2,P0062,3,17.73,0,17.73
O000299,1,P0020,1,8.75,0,8.75
O000299,2,P0070,2,7.64,0,7.64
O000300,1,P0010,5,26.61,0.05,25.28
O000300,2,P0091,1,7.92,0.05,7.52
O000300,3,P0083,2,9.11,0,9.11
O000301,1,P0052,2,12.17,0,12.17
O000301,2,P0049,1,4.7,0,4.7
O000301,3,P0040,2,11.9,0,11.9
O000301,4,P0061,1,7.41,0,7.41
O000301,5,P0074,1,6.66,0,6.66
O000301,6,P0048,1,4.81,0,4.81
O000302,1,P0052,1,12.17,0,12.17
O000302,2,P0003,2,17.11,0,17.11
O000303,1,P0001,3,33.36,0,33.36
O000304,1,P0008,2,17.03,0.2,13.62
O000305,1,P0094,2,4.45,0,4.45
O000305,2,P0057,3,15.07,0,15.07
O000305,3,P0077,2,9.64,0,9.64
O000306,1,P0074,5,6.66,0,6.66
O000307,1,P0093,1,10.47,0,10.47
O000307,2,P0023,1,12.37,0,12.37
O000308,1,P0091,4,7.92,0,7.92
O000308,2,P0088,5,12.43,0,12.43
O000308,3,P0080,3,19.67,0,19.67
O000309,1,P0022,1,3.55,0,3.55
O000309,2,P0045,3,4.27,0,4.27
O000310,1,P0045,1,4.27,0,4.27
O000310,2,P0093,1,10.47,0,10.47
O000311,1,P0055,3,7.99,0,7.99
O000311,2,P0051,3,11.26,0,11.26
O000311,3,P0095,2,7.5,0,7.5
O000311,4,P0074,2,6.66,0,6.66
O000312,1,P0059,1,17.55,0,17.55
O000312,2,P0039,2,3.74,0,3.74
O000312,3,P0077,1,9.64,0,9.64
O000312,4,P0085,3,12.86,0,12.86
O000313,1,P0028,2,4.7,0,4.7
O000313,2,P0044,1,6.86,0,6.86
O000314,1,P0074,1,6.66,0,6.66
O000314,2,P0072,1,6.42,0,6.42
O000314,3,P0056,3,5.49,0,5.49
O000315,1,P0089,6,2.58,0,2.58
O000316,1,P0066,3,10.82,0,10.82
O000316,2,P0079,6,11.14,0,11.14
O000316,3,P0071,2,8.8,0,8.8
O000317,1,P0020,1,8.75,0,8.75
O000317,2,P0019,1,5.85,0,5.85
O000317,3,P0085,6,12.86,0,12.86
O000317,4,P0054,2,14.18,0,14.18
O000318,1,P0074,2,6.66,0,6.66
O000319,1,P0037,2,4.05,0,4.05
O000319,2,P0061,2,7.41,0,7.41
O000319,3,P0088,2,12.43,0,12.43
O000319,4,P0033,2,14.08,0,14.08
O000320,1,P0033,2,14.08,0,14.08
O000320,2,P0088,3,12.43,0,12.43
O000321,1,P0007,1,8.22,0,8.22
O000321,2,P0035,1,3.66,0,3.66
O000322,1,P0084,2,15.02,0,15.02
O000322,2,P0080,6,19.67,0,19.67
O000323,1,P0058,6,11.74,0,11.74
O000323,2,P0038,1,2.72,0,2.72
O000324,1,P0089,6,2.58,0,2.58
O000324,2,P0028,6,4.7,0,4.7
O000324,3,P0054,1,14.18,0,14.18
O000325,1,P0036,4,9.61,0,9.61
O000326,1,P0045,6,4.27,0,4.27
O000326,2,P0053,2,8.69,0,8.69
O000326,3,P0016,4,18.67,0,18.67
O000326,4,P0009,1,35.56,0,35.56
O000327,1,P0004,2,36.79,0,36.79
O000327,2,P0085,2,12.86,0,12.86
O000327,3,P0054,4,14.18,0,14.18
O000327,4,P0043,6,4.16,0,4.16
O000328,1,P0032,1,7.81,0,7.81
O000328,2,P0007,2,8.22,0,8.22
O000329,1,P0084,1,15.02,0,15.02
O000329,2,P0021,2,10.11,0,10.11
O000330,1,P0024,5,8.2,0,8.2
O000330,2,P0072,2,6.42,0,6.42
O000331,1,P0066,2,10.82,0,10.82
O000331,2,P0043,1,4.16,0.05,3.95
O000332,1,P0022,5,3.55,0,3.55
O000333,1,P0050,2,5.15,0,5.15
O000333,2,P0076,3,11.34,0,11.34
O000333,3,P0092,1,11.15,0,11.15
O000334,1,P0086,1,9.2,0,9.2
O000335,1,P0096,1,19.01,0,19.01
O000336,1,P0057,2,15.07,0,15.07
O000336,2,P0096,2,19.01,0,19.01
O000337,1,P0065,6,5.24,0,5.24
O000338,1,P0001,4,33.36,0,33.36
O000338,2,P0053,1,8.69,0,8.69
O000338,3,P0024,2,8.2,0,8.2
O000338,4,P0086,4,9.2,0,9.2
O000338,5,P0069,3,4.89,0,4.89
O000338,6,P0030,6,11.21,0,11.21
O000339,1,P0058,3,11.74,0,11.74
O000339,2,P0064,1,12.52,0,12.52
O000339,3,P0083,1,9.11,0,9.11
O000340,1,P0060,4,13.59,0,13.59
O000340,2,P0029,1,10.2,0,10.2
O000340,3,P0096,1,19.01,0,19.01
O000340,4,P0082,5,19.85,0,19.85
O000340,5,P0086,2,9.2,0,9.2
O000341,1,P0043,3,4.16,0.15,3.54
O000341,2,P0044,3,6.86,0.15,5.83
O000341,3,P0038,1,2.72,0.15,2.31
O000341,4,P0053,2,8.69,0.15,7.39
O000341,5,P0067,2,13.43,0.15,11.42
O000341,6,P0078,5,12.81,0.15,10.89
O000342,1,P0069,3,4.89,0,4.89
O000342,2,P0009,1,35.56,0,35.56
O000342,3,P0047,4,17.27,0,17.27
O000342,4,P0075,2,12.02,0,12.02
O000342,5,P0054,2,14.18,0,14.18
O000342,6,P0082,4,19.85,0,19.85
O000343,1,P0034,3,10.52,0,10.52
O000343,2,P0096,2,19.01,0,19.01
O000344,1,P0021,2,10.11,0,10.11
O000344,2,P0037,5,4.05,0,4.05
O000344,3,P0070,2,7.64,0,7.64
O000344,4,P0078,1,12.81,0,12.81
O000344,5,P0043,4,4.16,0,4.16
O000344,6,P0046,4,3.81,0,3.81
O000345,1,P0008,1,17.03,0,17.03
O000345,2,P0011,3,11.81,0,11.81
O000346,1,P0065,2,5.24,0,5.24
O000347,1,P0042,1,7.65,0,7.65
O000347,2,P0071,3,8.8,0,8.8
O000347,3,P0010,5,26.61,0,26.61
O000348,1,P0017,3,9.92,0,9.92
O000348,2,P0082,2,19.85,0,19.85
O000349,1,P0085,2,12.86,0,12.86
O000349,2,P0080,1,19.67,0,19.67
O000349,3,P0048,1,4.81,0,4.81
O000350,1,P0091,2,7.92,0,7.92
O000351,1,P0080,3,19.67,0,19.67
O000351,2,P0045,1,4.27,0,4.27
O000351,3,P0021,4,10.11,0,10.11
O000352,1,P0068,1,8.5,0,8.5
O000352,2,P0083,3,9.11,0,9.11
O000352,3,P0065,2,5.24,0,5.24
O000353,1,P0048,1,4.81,0,4.81
O000353,2,P0063,1,14.43,0,14.43
O000354,1,P0081,2,9.58,0,9.58
O000355,1,P0025,3,12.53,0,12.53
O000355,2,P0094,1,4.45,0,4.45
O000355,3,P0047,1,17.27,0,17.27
O000355,4,P0088,6,12.43,0,12.43
O000355,5,P0031,4,7.98,0,7.98
O000355,6,P0023,1,12.37,0,12.37
O000356,1,P0003,1,17.11,0,17.11
O000356,2,P0074,3,6.66,0,6.66
O000356,3,P0033,4,14.08,0,14.08
O000356,4,P0012,5,22.24,0,22.24
O000357,1,P0073,5,4.8,0,4.8
O000357,2,P0008,4,17.03,0,17.03
O000358,1,P0015,3,7.5,0,7.5
O000358,2,P0027,3,12.04,0,12.04
O000358,3,P0039,1,3.74,0,3.74
O000359,1,P0056,4,5.49,0,5.49
O000359,2,P0089,2,2.58,0.05,2.45
O000359,3,P0023,2,12.37,0,12.37
O000360,1,P0040,1,11.9,0,11.9
O000360,2,P0072,2,6.42,0,6.42
O000360,3,P0005,2,24.7,0,24.7
O000361,1,P0047,1,17.27,0,17.27
O000361,2,P0021,4,10.11,0,10.11
O000362,1,P0072,4,6.42,0,6.42
O000362,2,P0094,1,4.45,0,4.45
O000363,1,P0039,6,3.74,0,3.74
O000364,1,P0012,1,22.24,0,22.24
O000364,2,P0080,1,19.67,0,19.67
O000364,3,P0015,4,7.5,0,7.5
O000364,4,P0065,1,5.24,0,5.24
O000364,5,P0062,3,17.73,0,17.73
O000365,1,P0048,1,4.81,0,4.81
O000365,2,P0056,2,5.49,0,5.49
O000366,1,P0045,1,4.27,0,4.27
O000366,2,P0091,3,7.92,0,7.92
O000367,1,P0094,3,4.45,0,4.45
O000367,2,P0010,4,26.61,0,26.61
O000367,3,P0012,3,22.24,0,22.24
O000368,1,P0025,2,12.53,0,12.53
O000368,2,P0074,4,6.66,0,6.66
O000368,3,P0079,1,11.14,0,11.14
O000368,4,P0049,1,4.7,0,4.7
O000368,5,P0027,2,12.04,0,12.04
O000368,6,P0008,2,17.03,0,17.03
O000369,1,P0028,1,4.7,0,4.7
O000369,2,P0089,1,2.58,0,2.58
O000369,3,P0060,3,13.59,0,13.59
O000369,4,P0008,2,17.03,0,17.03
O000370,1,P0054,1,14.18,0,14.18
O000371,1,P0063,1,14.43,0.1,12.99
O000371,2,P0038,3,2.72,0.1,2.45
O000372,1,P0094,4,4.45,0.05,4.23
O000372,2,P0001,4,33.36,0,33.36
O000373,1,P0015,2,7.5,0,7.5
O000373,2,P0028,1,4.7,0,4.7
O000374,1,P0031,2,7.98,0,7.98
O000375,1,P0082,1,19.85,0,19.85
O000375,2,P0025,1,12.53,0,12.53
O000375,3,P0019,1,5.85,0,5.85
O000375,4,P0031,1,7.98,0,7.98
O000375,5,P0069,2,4.89,0,4.89
O000376,1,P0092,2,11.15,0.05,10.59
O000376,2,P0035,4,3.66,0,3.66
O000377,1,P0001,1,33.36,0,33.36
O000377,2,P0066,3,10.82,0,10.82
O000378,1,P0092,2,11.15,0,11.15
O000378,2,P0028,1,4.7,0,4.7
O000378,3,P0090,2,14.65,0,14.65
O000379,1,P0010,2,26.61,0,26.61
O000379,2,P0012,1,22.24,0,22.24
O000379,3,P0067,6,13.43,0,13.43
O000379,4,P0078,2,12.81,0,12.81
O000379,5,P0022,3,3.55,0,3.55
O000380,1,P0087,1,2.83,0.15,2.41
O000380,2,P0035,3,3.66,0.2,2.93
O000380,3,P0081,2,9.58,0.2,7.66
O000380,4,P0088,5,12.43,0.2,9.94
O000380,5,P0041,3,4.62,0.15,3.93
O000381,1,P0057,3,15.07,0,15.07
O000381,2,P0096,1,19.01,0,19.01
O000381,3,P0027,2,12.04,0,12.04
O000381,4,P0050,3,5.15,0,5.15
O000382,1,P0034,2,10.52,0,10.52
O000382,2,P0004,1,36.79,0,36.79
O000382,3,P0092,3,11.15,0,11.15
O000383,1,P0034,1,10.52,0,10.52
O000383,2,P0003,2,17.11,0,17.11
O000383,3,P0031,1,7.98,0,7.98
O000384,1,P0043,1,4.16,0,4.16
O000384,2,P0092,4,11.15,0,11.15
O000384,3,P0085,2,12.86,0,12.86
O000384,4,P0074,2,6.66,0,6.66
O000384,5,P0091,1,7.92,0,7.92
O000385,1,P0090,1,14.65,0,14.65
O000385,2,P0061,1,7.41,0,7.41
O000385,3,P0046,1,3.81,0,3.81
O000385,4,P0056,2,5.49,0,5.49
O000385,5,P0017,5,9.92,0,9.92
O000385,6,P0044,4,6.86,0,6.86
O000386,1,P0090,1,14.65,0.2,11.72
O000386,2,P0041,3,4.62,0.2,3.7
O000386,3,P0075,4,12.02,0.2,9.62
O000386,4,P0024,3,8.2,0.2,6.56
O000387,1,P0012,5,22.24,0,22.24
O000387,2,P0088,4,12.43,0,12.43
O000388,1,P0037,1,4.05,0,4.05
O000388,2,P0082,2,19.85,0,19.85
O000388,3,P0084,1,15.02,0,15.02
O000389,1,P0090,1,14.65,0,14.65
O000389,2,P0037,3,4.05,0,4.05
O000390,1,P0022,3,3.55,0,3.55
O000391,1,P0018,2,18.07,0,18.07
O000392,1,P0044,4,6.86,0,6.86
O000392,2,P0067,3,13.43,0,13.43
O000392,3,P0072,1,6.42,0,6.42
O000392,4,P0017,2,9.92,0,9.92
O000393,1,P0001,1,33.36,0,33.36
O000393,2,P0063,2,14.43,0,14.43
O000393,3,P0094,1,4.45,0,4.45
O000393,4,P0074,5,6.66,0,6.66
O000393,5,P0016,1,18.67,0,18.67
O000394,1,P0008,2,17.03,0,17.03
O000394,2,P0074,4,6.66,0,6.66
O000395,1,P0070,6,7.64,0,7.64
O000395,2,P0084,1,15.02,0,15.02
O000395,3,P0044,2,6.86,0,6.86
O000396,1,P0061,2,7.41,0.1,6.67
O000397,1,P0084,3,15.02,0,15.02
O000398,1,P0075,2,12.02,0,12.02
O000398,2,P0008,2,17.03,0,17.03
O000398,3,P0079,3,11.14,0,11.14
O000399,1,P0074,2,6.66,0.2,5.33
O000400,1,P0018,1,18.07,0,18.07
O000400,2,P0014,1,8.3,0,8.3
O000400,3,P0092,3,11.15,0,11.15
O000401,1,P0063,2,14.43,0,14.43
O000401,2,P0067,3,13.43,0,13.43
O000401,3,P0008,2,17.03,0,17.03
O000401,4,P0068,3,8.5,0,8.5
O000402,1,P0066,3,10.82,0,10.82
O000402,2,P0031,1,7.98,0,7.98
O000402,3,P0035,3,3.66,0,3.66
O000402,4,P0065,4,5.24,0,5.24
O000402,5,P0077,1,9.64,0,9.64
O000402,6,P0020,1,8.75,0,8.75
O000403,1,P0035,4,3.66,0,3.66
O000403,2,P0064,4,12.52,0,12.52
O000403,3,P0062,1,17.73,0,17.73
O000403,4,P0074,1,6.66,0,6.66
O000403,5,P0045,1,4.27,0,4.27
O000403,6,P0001,1,33.36,0,33.36
O000404,1,P0096,2,19.01,0,19.01
O000405,1,P0092,3,11.15,0,11.15
O000406,1,P0019,1,5.85,0,5.85
O000406,2,P0083,2,9.11,0,9.11
O000407,1,P0082,2,19.85,0,19.85
O000407,2,P0074,1,6.66,0,6.66
O000408,1,P0018,4,18.07,0.05,17.17
O000409,1,P0060,4,13.59,0,13.59
O000409,2,P0018,4,18.07,0,18.07
O000410,1,P0005,1,24.7,0,24.7
O000411,1,P0070,3,7.64,0,7.64
O000412,1,P0058,1,11.74,0,11.74
O000413,1,P0066,1,10.82,0,10.82
O000413,2,P0027,2,12.04,0,12.04
O000413,3,P0069,3,4.89,0,4.89
O000414,1,P0060,4,13.59,0,13.59
O000415,1,P0003,2,17.11,0,17.11
O000415,2,P0084,1,15.02,0,15.02
O000416,1,P0090,3,14.65,0,14.65
O000416,2,P0070,2,7.64,0,7.64
O000417,1,P0058,6,11.74,0,11.74
O000417,2,P0026,6,9.35,0,9.35
O000417,3,P0083,2,9.11,0,9.11
O000418,1,P0072,2,6.42,0,6.42
O000418,2,P0028,2,4.7,0,4.7
O000419,1,P0087,2,2.83,0,2.83
O000419,2,P0028,1,4.7,0,4.7
O000419,3,P0011,1,11.81,0,11.81
O000419,4,P0089,2,2.58,0,2.58
O000420,1,P0017,2,9.92,0,9.92
O000420,2,P0043,2,4.16,0,4.16
O000420,3,P0002,1,16.46,0,16.46
O000421,1,P0087,1,2.83,0,2.83
O000421,2,P0069,2,4.89,0,4.89
O000421,3,P0055,2,7.99,0,7.99
O000422,1,P0049,1,4.7,0,4.7
O000422,2,P0022,2,3.55,0,3.55
O000422,3,P0020,2,8.75,0,8.75
O000422,4,P0014,5,8.3,0,8.3
O000423,1,P0079,1,11.14,0,11.14
O000423,2,P0044,1,6.86,0,6.86
O000423,3,P0077,2,9.64,0,9.64
O000424,1,P0061,1,7.41,0,7.41
O000425,1,P0019,3,5.85,0,5.85
O000426,1,P0095,2,7.5,0,7.5
O000427,1,P0065,2,5.24,0,5.24
O000428,1,P0013,2,8.65,0,8.65
O000429,1,P0096,6,19.01,0.2,15.21
O000429,2,P0057,1,15.07,0.2,12.06
O000429,3,P0027,2,12.04,0.2,9.63
O000430,1,P0008,2,17.03,0,17.03
O000430,2,P0079,5,11.14,0,11.14
O000430,3,P0086,1,9.2,0,9.2
O000430,4,P0003,5,17.11,0,17.11
O000430,5,P0077,3,9.64,0,9.64
O000430,6,P0026,3,9.35,0,9.35
O000431,1,P0054,6,14.18,0,14.18
O000431,2,P0056,3,5.49,0,5.49
O000431,3,P0074,3,6.66,0,6.66
O000432,1,P0012,1,22.24,0,22.24
O000432,2,P0071,2,8.8,0,8.8
O000433,1,P0036,4,9.61,0,9.61
O000433,2,P0032,2,7.81,0,7.81
O000433,3,P0034,4,10.52,0,10.52
O000433,4,P0046,2,3.81,0,3.81
O000433,5,P0006,2,30.89,0,30.89
O000433,6,P0078,2,12.81,0,12.81
O000434,1,P0088,4,12.43,0,12.43
O000434,2,P0046,2,3.81,0,3.81
O000434,3,P0050,1,5.15,0,5.15
O000434,4,P0005,2,24.7,0,24.7
O000435,1,P0001,2,33.36,0,33.36
O000435,2,P0039,1,3.74,0,3.74
O000436,1,P0016,1,18.67,0,18.67
O000436,2,P0085,1,12.86,0,12.86
O000436,3,P0095,4,7.5,0,7.5
O000436,4,P0011,1,11.81,0,11.81
O000436,5,P0055,3,7.99,0,7.99
O000437,1,P0065,5,5.24,0,5.24
O000437,2,P0092,1,11.15,0,11.15
O000438,1,P0067,2,13.43,0,13.43
O000439,1,P0001,2,33.36,0,33.36
O000439,2,P0013,1,8.65,0,8.65
O000439,3,P0029,1,10.2,0,10.2
O000440,1,P0014,1,8.3,0,8.3
O000440,2,P0004,7,36.79,0.05,34.95
O000441,1,P0075,5,12.02,0,12.02
O000441,2,P0015,2,7.5,0,7.5
O000441,3,P0025,3,12.53,0,12.53
O000442,1,P0029,2,10.2,0,10.2
O000442,2,P0074,2,6.66,0,6.66
O000442,3,P0053,3,8.69,0,8.69
O000442,4,P0069,2,4.89,0,4.89
O000443,1,P0027,3,12.04,0,12.04
O000443,2,P0091,5,7.92,0,7.92
O000443,3,P0021,4,10.11,0,10.11
O000444,1,P0076,1,11.34,0,11.34
O000445,1,P0006,2,30.89,0,30.89
O000445,2,P0073,3,4.8,0,4.8
O000445,3,P0034,5,10.52,0,10.52
O000445,4,P0086,2,9.2,0,9.2
O000445,5,P0007,2,8.22,0,8.22
O000445,6,P0028,2,4.7,0,4.7
O000446,1,P0009,5,35.56,0,35.56
O000446,2,P0089,2,2.58,0.05,2.45
O000447,1,P0010,1,26.61,0,26.61
O000447,2,P0055,3,7.99,0,7.99
O000448,1,P0016,3,18.67,0,18.67
O000449,1,P0024,1,8.2,0,8.2
O000450,1,P0020,1,8.75,0,8.75
O000451,1,P0014,3,8.3,0,8.3
O000451,2,P0003,2,17.11,0,17.11
O000451,3,P0075,2,12.02,0,12.02
O000452,1,P0028,3,4.7,0,4.7
O000453,1,P0002,4,16.46,0,16.46
O000453,2,P0033,3,14.08,0,14.08
O000453,3,P0096,3,19.01,0,19.01
O000453,4,P0053,2,8.69,0,8.69
O000453,5,P0006,1,30.89,0,30.89
O000454,1,P0073,1,4.8,0,4.8
O000454,2,P0046,2,3.81,0,3.81
O000455,1,P0059,1,17.55,0,17.55
O000456,1,P0045,3,4.27,0.05,4.06
O000456,2,P0074,7,6.66,0,6.66
O000457,1,P0041,3,4.62,0,4.62
O000457,2,P0025,2,12.53,0,12.53
O000458,1,P0025,5,12.53,0,12.53
O000458,2,P0006,6,30.89,0,30.89
O000458,3,P0013,2,8.65,0,8.65
O000458,4,P0051,2,11.26,0,11.26
O000459,1,P0041,2,4.62,0,4.62
O000459,2,P0075,2,12.02,0,12.02
O000459,3,P0002,2,16.46,0,16.46
O000459,4,P0018,2,18.07,0,18.07
O000459,5,P0088,1,12.43,0,12.43
O000460,1,P0040,1,11.9,0,11.9
O000460,2,P0077,5,9.64,0,9.64
O000460,3,P0067,4,13.43,0,13.43
O000460,4,P0017,2,9.92,0,9.92
O000461,1,P0064,3,12.52,0,12.52
O000462,1,P0092,5,11.15,0,11.15
O000463,1,P0050,1,5.15,0,5.15
O000463,2,P0005,4,24.7,0,24.7
O000463,3,P0001,4,33.36,0,33.36
O000463,4,P0067,1,13.43,0,13.43
O000464,1,P0020,1,8.75,0,8.75
O000465,1,P0093,3,10.47,0.05,9.95
O000466,1,P0016,1,18.67,0,18.67
O000466,2,P0001,1,33.36,0,33.36
O000466,3,P0078,4,12.81,0,12.81
O000467,1,P0036,2,9.61,0,9.61
O000467,2,P0004,1,36.79,0,36.79
O000467,3,P0069,5,4.89,0,4.89
O000467,4,P0063,4,14.43,0,14.43
O000468,1,P0020,1,8.75,0,8.75
O000469,1,P0073,5,4.8,0,4.8
O000469,2,P0088,2,12.43,0,12.43
O000470,1,P0040,1,11.9,0,11.9
O000471,1,P0028,1,4.7,0,4.7
O000471,2,P0087,1,2.83,0,2.83
O000472,1,P0026,3,9.35,0,9.35
O000472,2,P0096,2,19.01,0,19.01
O000473,1,P0015,1,7.5,0,7.5
O000474,1,P0032,1,7.81,0,7.81
O000475,1,P0034,2,10.52,0,10.52
O000476,1,P0042,3,7.65,0.1,6.89
O000476,2,P0091,2,7.92,0.1,7.13
O000477,1,P0028,2,4.7,0,4.7
O000477,2,P0092,1,11.15,0,11.15
O000477,3,P0050,2,5.15,0,5.15
O000477,4,P0072,3,6.42,0,6.42
O000478,1,P0011,4,11.81,0,11.81
O000478,2,P0033,1,14.08,0.05,13.38
O000479,1,P0091,1,7.92,0,7.92
O000479,2,P0060,5,13.59,0,13.59
O000480,1,P0047,1,17.27,0,17.27
O000481,1,P0060,3,13.59,0,13.59
O000481,2,P0004,3,36.79,0,36.79
O000481,3,P0012,1,22.24,0,22.24
O000481,4,P0006,1,30.89,0,30.89
O000482,1,P0092,3,11.15,0,11.15
O000482,2,P0053,2,8.69,0,8.69
O000482,3,P0081,1,9.58,0,9.58
O000482,4,P0009,5,35.56,0,35.56
O000483,1,P0020,1,8.75,0,8.75
O000483,2,P0064,2,12.52,0,12.52
O000483,3,P0078,6,12.81,0,12.81
O000484,1,P0027,1,12.04,0,12.04
O000484,2,P0028,2,4.7,0,4.7
O000484,3,P0016,1,18.67,0,18.67
O000484,4,P0021,1,10.11,0,10.11
O000484,5,P0022,4,3.55,0,3.55
O000484,6,P0024,1,8.2,0,8.2
O000485,1,P0068,2,8.5,0,8.5
O000485,2,P0028,1,4.7,0,4.7
O000485,3,P0051,2,11.26,0,11.26
O000486,1,P0046,1,3.81,0,3.81
O000486,2,P0052,3,12.17,0,12.17
O000487,1,P0020,7,8.75,0,8.75
